unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_17,sensor_measurement_20,sensor_measurement_21
1.0,129.0,0.31034482,0.75,0.0,0.36143494,0.44233704,0.44176292,0.41384125,0.28808594,0.109256744,0.45238304,0.7100296,0.36767578,0.14134598,0.5509796,0.41666412,0.5426369,0.5128403
1.0,130.0,0.4597701,0.6666666,0.0,0.4487915,0.32395935,0.5064144,0.45249176,0.34838867,0.09530258,0.36309624,0.5970154,0.27978516,0.13081741,0.2651024,0.5,0.4418602,0.62399673
1.0,131.0,0.5114943,0.4166667,0.0,0.54216003,0.32134247,0.52329445,0.6199646,0.31835938,0.1048584,0.50595284,0.58849335,0.36767578,0.13644409,0.41516113,0.25,0.45736504,0.6204071
1.0,132.0,0.68390805,0.4166667,0.0,0.5963745,0.54545593,0.39686012,0.53300476,0.4091797,0.100105286,0.42262077,0.62900543,0.41186523,0.14955139,0.376297,0.41666412,0.3023262,0.58602524
1.0,133.0,0.68390805,0.33333334,0.0,0.37348938,0.47089767,0.47028923,0.63928986,0.31835938,0.13111115,0.4285717,0.5415726,0.30908203,0.15992355,0.5213547,0.5,0.6279087,0.49420166
1.0,134.0,0.41954023,0.5,0.0,0.49395752,0.27425385,0.34469986,0.5394516,0.31835938,0.10961914,0.5357151,0.60341644,0.36767578,0.1618309,0.40169525,0.41666412,0.4186058,0.53728104
1.0,135.0,0.40229887,0.5833333,0.0,0.37348938,0.31632996,0.4149208,0.5217438,0.3635254,0.12976456,0.29166794,0.49040222,0.35327148,0.15171814,0.38206863,0.33333206,0.5503864,0.5249939
1.0,136.0,0.6724138,0.4166667,0.0,0.4909668,0.29823303,0.37373352,0.697258,0.24267578,0.08596802,0.34523964,0.60767365,0.33862305,0.15734482,0.46941376,0.41666412,0.48061943,0.38069725
1.0,137.0,0.43678162,0.5,0.0,0.36746216,0.51558685,0.38656235,0.5700455,0.3635254,0.08444214,0.61904716,0.6268692,0.35327148,0.148983,0.4774933,0.5,0.56589127,0.50414276
1.0,138.0,0.43678162,0.5833333,0.0,0.4758911,0.4094162,0.5248127,0.49274445,0.31835938,0.12522888,0.32738304,0.6140747,0.4411621,0.1534195,0.36898804,0.33333206,0.66666794,0.65202713
1.0,139.0,0.41954023,0.9166667,0.0,0.5722809,0.46304703,0.5123215,0.5475006,0.24267578,0.10355759,0.48809433,0.4989395,0.39697266,0.12916946,0.5278969,0.5,0.57364464,0.6186104
1.0,140.0,0.46551725,0.4166667,0.0,0.5541992,0.4327469,0.4407482,0.3703766,0.4091797,0.15309525,0.3928566,0.55010986,0.25024414,0.15651703,0.4417076,0.41666412,0.52713203,0.6575508
1.0,141.0,0.3678161,0.9166667,0.0,0.35542297,0.4137802,0.5570545,0.5797119,0.34838867,0.13070679,0.38095474,0.50533295,0.41186523,0.10831833,0.5355911,0.5,0.68217087,0.4750061
1.0,142.0,0.64942527,0.6666666,0.0,0.3915558,0.52866745,0.526165,0.52495575,0.30322266,0.111637115,0.44047737,0.37313843,0.4411621,0.12865067,0.40092468,0.33333206,0.4418602,0.534935
1.0,143.0,0.47126436,0.25,0.0,0.46987915,0.4809227,0.3706932,0.6070862,0.34838867,0.129673,0.39881134,0.488266,0.33862305,0.13866043,0.45017624,0.41666412,0.50387764,0.46437454
1.0,144.0,0.6436782,0.16666669,0.0,0.5662689,0.45454407,0.39686012,0.63124084,0.4091797,0.12384033,0.4285717,0.5159912,0.42651367,0.1317482,0.52020264,0.41666412,0.47286987,0.45664215
1.0,145.0,0.4770115,0.4166667,0.0,0.5240936,0.5206032,0.4621868,0.51207733,0.34838867,0.113025665,0.4107151,0.52025604,0.39697266,0.15982056,0.536747,0.58333206,0.41085243,0.35183716
1.0,146.0,0.5114943,0.25,0.0,0.45480347,0.34249115,0.44851303,0.44282532,0.3334961,0.1088562,0.4642868,0.52025604,0.35327148,0.15094376,0.4090042,0.33333206,0.42635727,0.59251404
1.0,147.0,0.7701149,0.5833333,0.0,0.31324768,0.5190735,0.46775627,0.5217438,0.3635254,0.08753967,0.5654774,0.47547913,0.35327148,0.13515091,0.45363617,0.41666412,0.4883728,0.5167084
1.0,148.0,0.5574713,0.16666669,0.0,0.5451813,0.41399765,0.5003376,0.48148346,0.39379883,0.08614731,0.38095474,0.5095978,0.39697266,0.1266365,0.39515305,0.33333206,0.4883728,0.49102402
1.0,149.0,0.6436782,0.8333333,0.0,0.5090332,0.47394943,0.4802475,0.4331665,0.4091797,0.15933609,0.5833359,0.52025604,0.39697266,0.12591553,0.57021713,0.5,0.4883728,0.50027466
1.0,150.0,0.5574713,0.25,0.0,0.55722046,0.39175797,0.45526505,0.59902954,0.3334961,0.10333252,0.4464283,0.3859253,0.48535156,0.11894989,0.5682945,0.5,0.4186058,0.4335823
1.0,151.0,0.3908046,0.4166667,0.0,0.48493958,0.46544647,0.50118065,0.41223145,0.3635254,0.11841202,0.43452644,0.47974396,0.5,0.14072418,0.52443314,0.5,0.3255825,0.46050644
1.0,152.0,0.55172414,0.4166667,0.0,0.43974304,0.60082626,0.651247,0.44605255,0.4243164,0.09947586,0.5178585,0.36248016,0.4560547,0.098358154,0.50904083,0.58333206,0.4883728,0.4732132
1.0,153.0,0.5632184,0.16666669,0.0,0.5361328,0.3952484,0.54540825,0.45571136,0.3635254,0.12428665,0.5297642,0.42643738,0.42651367,0.12488556,0.45632935,0.41666412,0.49612427,0.38345718
1.0,154.0,0.43103448,0.5,0.0,0.48191833,0.5666008,0.57089615,0.43800354,0.3635254,0.12271881,0.52380943,0.4328308,0.4411621,0.15120316,0.59445953,0.5,0.52713203,0.4727974
1.0,155.0,0.31034482,0.6666666,0.0,0.48794556,0.42206192,0.5509777,0.48953247,0.39379883,0.1248703,0.45238304,0.5415726,0.42651367,0.1056366,0.5694504,0.5,0.4186058,0.52568436
1.0,156.0,0.38505745,0.75,0.0,0.55119324,0.3176384,0.65800095,0.5458908,0.54541016,0.100868225,0.43452644,0.43923187,0.41186523,0.14728165,0.4551773,0.58333206,0.4883728,0.5314827
1.0,157.0,0.39655173,0.6666666,0.0,0.29818726,0.58861923,0.5101261,0.39774323,0.3635254,0.14084625,0.5178585,0.47974396,0.42651367,0.12968063,0.41516113,0.33333206,0.41085243,0.471138
1.0,158.0,0.3678161,0.5833333,0.0,0.503006,0.56202316,0.46995163,0.5378418,0.45458984,0.12334442,0.49404907,0.46694946,0.5,0.13618469,0.43054962,0.5,0.47286987,0.5457039
1.0,159.0,0.46551725,0.5833333,0.0,0.5060272,0.4033165,0.6434841,0.37519836,0.34838867,0.118141174,0.54166603,0.41791534,0.5148926,0.14278793,0.4440155,0.5,0.48061943,0.49544144
1.0,160.0,0.46551725,0.16666669,0.0,0.6746979,0.42751312,0.604826,0.32527924,0.46972656,0.10629654,0.5892868,0.37952423,0.5,0.11735153,0.4555626,0.6666641,0.29457474,0.5350723
1.0,161.0,0.545977,0.5833333,0.0,0.53915405,0.5049057,0.5918293,0.47503662,0.4243164,0.118141174,0.5476208,0.37952423,0.4411621,0.13948822,0.44478607,0.5,0.40310097,0.5550957
1.0,162.0,0.47126436,0.8333333,0.0,0.5843353,0.4617386,0.695982,0.45571136,0.3786621,0.10194397,0.55952454,0.37313843,0.47070312,0.122974396,0.67949295,0.5,0.49612427,0.3584633
1.0,163.0,0.51724136,0.16666669,0.0,0.49395752,0.6431236,0.65563583,0.41223145,0.45458984,0.12343979,0.61904716,0.3432846,0.47070312,0.12446976,0.72335815,0.41666412,0.3953514,0.34203148
1.0,164.0,0.52873564,0.33333334,0.0,0.5903473,0.6086769,0.5825443,0.33011627,0.4091797,0.12200165,0.50595284,0.4136505,0.5883789,0.12741089,0.5979233,0.5,0.3720932,0.38925552
1.0,165.0,0.5574713,0.8333333,0.0,0.4668579,0.5666008,0.43618965,0.47342682,0.43945312,0.0778923,0.61904716,0.42643738,0.529541,0.13721466,0.6437073,0.41666412,0.3488388,0.4400711
1.0,166.0,0.37356323,0.25,0.0,0.64157104,0.55984116,0.6772442,0.36714935,0.48486328,0.09593201,0.6011925,0.2835846,0.5,0.09908295,0.54405594,0.58333206,0.3720932,0.34631348
1.0,167.0,0.5689655,0.75,0.0,0.5451813,0.49683762,0.54810715,0.43800354,0.5,0.09117508,0.59523773,0.3837967,0.4411621,0.11595535,0.5321274,0.5,0.4883728,0.56185913
1.0,168.0,0.25287354,0.6666666,0.0,0.44276428,0.43928528,0.5646515,0.36071014,0.48486328,0.065597534,0.5892868,0.44563293,0.4560547,0.12643051,0.6448631,0.41666412,0.48061943,0.5285835
1.0,169.0,0.40229887,0.8333333,0.0,0.59939575,0.41683197,0.6043205,0.4605484,0.53027344,0.15008926,0.61309624,0.37313843,0.4411621,0.130867,0.5840721,0.5,0.34108734,0.40430832
1.0,170.0,0.40229887,0.33333334,0.0,0.51504517,0.47241974,0.5935173,0.34944153,0.46972656,0.10005951,0.6011925,0.32835388,0.5588379,0.11259842,0.63524246,0.58333206,0.40310097,0.36909866
1.0,171.0,0.5229885,0.25,0.0,0.61746216,0.45825195,0.5526657,0.4605484,0.45458984,0.091487885,0.70238113,0.24732971,0.5,0.12865067,0.6437073,0.58333206,0.4186058,0.48356628
1.0,172.0,0.41954023,0.25,0.0,0.6385498,0.45062256,0.53139687,0.29629517,0.5151367,0.077934265,0.72619057,0.39445496,0.5588379,0.10393143,0.51789474,0.41666412,0.3953514,0.3649559
1.0,173.0,0.31609195,0.6666666,0.0,0.5301056,0.42838287,0.7261982,0.36714935,0.48486328,0.12155533,0.6250019,0.30277252,0.5148926,0.11198425,0.7087326,0.58333206,0.3488388,0.39312363
1.0,174.0,0.49425286,0.33333334,0.0,0.4307251,0.6272087,0.68078804,0.39774323,0.48486328,0.08758545,0.68452454,0.32621765,0.48535156,0.099235535,0.47210693,0.41666412,0.33333397,0.1953888
1.0,175.0,0.50574714,0.6666666,0.0,0.72288513,0.7030754,0.67977715,0.28824615,0.5,0.09391403,0.6011925,0.36034393,0.5,0.13324356,0.63139725,0.5,0.34108734,0.36329842
1.0,176.0,0.38505745,0.25,0.0,0.49697876,0.4628296,0.683321,0.33171844,0.5,0.10773468,0.5892868,0.23667145,0.47070312,0.12312698,0.6171608,0.5,0.44961357,0.4900589
1.0,177.0,0.28160918,0.25,0.0,0.7770996,0.67538834,0.70458984,0.33493805,0.53027344,0.10979843,0.70238113,0.3304901,0.5148926,0.10408783,0.5886879,0.6666641,0.37984657,0.3771038
1.0,178.0,0.49425286,0.6666666,0.0,0.6536102,0.74754715,0.7157326,0.37519836,0.5,0.1096611,0.68452454,0.32196808,0.47070312,0.08576584,0.58522797,0.58333206,0.3953514,0.39049911
1.0,179.0,0.6321839,0.25,0.0,0.49697876,0.46915436,0.79675674,0.2769699,0.54541016,0.10095978,0.6964302,0.36034393,0.4411621,0.08721161,0.65333176,0.58333206,0.4883728,0.4067955
1.0,180.0,0.36206895,0.5,0.0,0.7138519,0.62851715,0.58895874,0.49274445,0.46972656,0.07897186,0.59523773,0.24520874,0.5883789,0.11677933,0.572525,0.58333206,0.5581417,0.1557579
1.0,181.0,0.46551725,0.9166667,0.0,0.67167664,0.5596237,0.6480408,0.31884003,0.5,0.07430267,0.74404716,0.3710022,0.5148926,0.07663345,0.56598663,0.75,0.15504074,0.37420464
1.0,182.0,0.44252872,0.75,0.0,0.9036102,0.67669296,0.7489872,0.33011627,0.54541016,0.08749771,0.67261887,0.37740326,0.54418945,0.10181427,0.73451614,0.75,0.22480774,0.39284515
1.0,183.0,0.50574714,0.5833333,0.0,0.61143494,0.570961,0.62086487,0.24637604,0.46972656,0.0861969,0.70238113,0.28997803,0.5148926,0.092163086,0.6894951,0.6666641,0.3255825,0.32587624
1.0,184.0,0.5229885,0.75,0.0,0.86143494,0.7499428,0.8485813,0.1851883,0.5151367,0.11746979,0.72619057,0.23028564,0.5883789,0.08086395,0.7248955,0.58333206,0.22480774,0.16625404
1.0,185.0,0.545977,0.5833333,0.0,0.7801056,0.7067795,0.7115116,0.28824615,0.59106445,0.09862137,0.77381134,0.24094391,0.57373047,0.070957184,0.6675644,0.58333206,0.28682137,0.24275017
1.0,186.0,0.6551724,0.25,0.0,0.6927643,0.52583313,0.7435856,0.43800354,0.46972656,0.1329956,0.75595284,0.2963791,0.54418945,0.12132263,0.7610626,0.75,0.2558155,0.22397232
1.0,187.0,0.22988507,0.5,0.0,0.63552856,0.4591217,0.75995827,0.19806671,0.59106445,0.07170105,0.8214283,0.1791153,0.5883789,0.08117294,0.7575989,0.6666641,0.21705437,0.25959587
1.0,188.0,0.11494255,0.75,0.0,0.76504517,0.68323517,0.68416595,0.33655548,0.6213379,0.0725975,0.68452454,0.23453522,0.5148926,0.09159851,0.7533684,0.6666641,0.28682137,0.08920097
1.0,189.0,0.46551725,0.6666666,0.0,0.89456177,0.5478554,0.7724495,0.13687897,0.560791,0.10239029,0.7321453,0.18977356,0.66186523,0.090667725,0.744133,0.58333206,0.26356697,0.30171204
1.0,190.0,0.3448276,0.5833333,0.0,0.73191833,0.61434555,0.7376747,0.23188019,0.59106445,0.08457947,0.88095474,0.2878418,0.69140625,0.06522751,0.7595215,0.83333206,0.27132034,0.23929787
1.0,191.0,0.5,0.16666669,0.0,0.64157104,0.6828003,0.7346382,0.17230225,0.57592773,0.09436035,0.77381134,0.18763733,0.6179199,0.07570267,0.74066925,0.5,0.24031258,0.3249092
1.0,192.0,0.55172414,0.5,0.0,0.7017975,0.6620903,0.7587757,0.22544098,0.6364746,0.05155182,0.83333397,0.2963791,0.6472168,0.056713104,0.71720123,0.6666641,0.26356697,0.097623825
2.0,1.0,0.39655173,1.0,0.0,0.20481873,0.27904892,0.15242958,0.75362396,0.16674805,0.14802551,0.047620773,0.77612305,0.26489258,0.19496536,0.25240707,0.25,0.62015533,0.7792053
2.0,2.0,0.74712646,0.25,0.0,0.18373108,0.34902954,0.1836586,0.7922745,0.12133789,0.13272476,0.23214531,0.855011,0.1472168,0.16074753,0.35321426,0.33333206,0.71318054,0.7101631
2.0,3.0,0.6034483,0.75,0.0,0.10240173,0.3767166,0.28207207,0.8518524,0.21240234,0.14587402,0.22023964,0.8294296,0.16186523,0.20972061,0.21277618,0.25,0.7519398,0.7329445
2.0,4.0,0.70114946,0.16666669,0.0,0.14155579,0.28580856,0.23345566,0.70853424,0.12133789,0.16278839,0.14880943,0.81023407,0.07373047,0.20899963,0.29588318,0.25,0.7674427,0.84023666
2.0,5.0,0.52873564,0.8333333,0.0,0.15661621,0.17419052,0.3421669,0.8486252,0.19726562,0.16341782,0.23809624,0.76332855,0.088378906,0.18954468,0.23778152,0.16666412,0.80620193,0.7307396
2.0,6.0,0.44252872,0.8333333,0.0,0.02709961,0.14083481,0.24493599,0.8260803,0.21240234,0.14511108,0.119047165,0.8763275,0.16186523,0.17395782,0.21200562,0.33333206,0.78294754,0.7357063
2.0,7.0,0.50574714,0.33333334,0.0,0.24699402,0.3586235,0.31060028,0.8035431,0.22753906,0.13882828,0.14880943,0.73561096,0.2355957,0.18778992,0.26625824,0.25,0.7441864,0.7975693
2.0,8.0,0.5862069,0.16666669,0.0,0.40361023,0.42228317,0.22180939,0.7729492,0.16674805,0.15296555,0.20833397,0.8699417,0.11791992,0.19599533,0.23547363,0.25,0.7519398,0.7510376
2.0,9.0,0.59770113,0.16666669,0.0,0.23191833,0.23871994,0.21539497,0.7793884,0.18188477,0.1343422,0.17261887,0.7910538,0.1472168,0.23402786,0.23816681,0.16666412,0.71318054,0.8192482
2.0,10.0,0.24137932,0.6666666,0.0,0.23492432,0.33420563,0.21286201,0.769722,0.13647461,0.16669083,0.2142868,0.7036209,0.13256836,0.19971085,0.282032,0.25,0.8217068,0.97528076
2.0,11.0,0.5344828,0.8333333,0.0,0.31625366,0.39611816,0.3214035,0.78099823,0.16674805,0.14125061,0.2142868,0.74840546,0.22094727,0.18531418,0.3612938,0.33333206,0.84496117,0.6829605
2.0,12.0,0.5114943,1.0,0.0,0.1295166,0.19511795,0.33170128,0.7600632,0.12133789,0.117378235,0.16666794,0.69296265,0.13256836,0.1886177,0.26010132,0.33333206,0.75968933,0.7261772
2.0,13.0,0.54022986,0.9166667,0.0,0.1716919,0.34292603,0.3254547,0.7793884,0.060791016,0.14313507,0.1071434,0.77612305,0.16186523,0.20987701,0.18968964,0.25,0.57364464,0.74219894
2.0,14.0,0.36206895,0.16666669,0.0,0.13552856,0.28340912,0.22299004,0.7439575,0.16674805,0.114730835,0.1607151,0.93390656,0.1472168,0.20719147,0.24547577,0.25,0.61240387,0.70864487
2.0,15.0,0.43103448,0.25,0.0,0.3012085,0.19184494,0.33524513,0.6956482,0.18188477,0.12604141,0.19047546,0.6972351,0.20605469,0.19496536,0.1750679,0.41666412,0.62015533,0.74137115
2.0,16.0,0.44252872,0.75,0.0,0.18070984,0.23871994,0.18922806,0.75362396,0.13647461,0.13488007,0.23214531,0.81023407,0.103027344,0.17292786,0.21392822,0.33333206,0.6744175,0.7622185
2.0,17.0,0.51724136,0.4166667,0.0,0.36746216,0.27338028,0.1353817,0.6070862,0.21240234,0.13604355,0.16666794,0.8571472,0.2944336,0.1797905,0.17891312,0.25,0.6976757,0.87033844
2.0,18.0,0.5804598,0.5833333,0.0,0.22288513,0.37911606,0.30384827,0.8019333,0.15161133,0.13290405,0.22023964,0.9019165,0.17675781,0.17163849,0.30934906,0.25,0.66666794,0.7264557
2.0,19.0,0.6436782,0.5833333,0.0,0.16264343,0.12644196,0.32950592,0.86956024,0.18188477,0.14959717,0.17261887,0.7867813,0.1472168,0.19387817,0.30242157,0.33333206,0.7441864,0.71250916
2.0,20.0,0.7413793,0.16666669,0.0,0.34036255,0.25942612,0.2047596,0.7713394,0.15161133,0.12805557,0.17261887,0.82089233,0.088378906,0.20585251,0.1727562,0.25,0.68217087,0.67370605
2.0,21.0,0.3678161,0.5833333,0.0,0.25300598,0.18465424,0.16931152,0.7842102,0.19726562,0.15058517,0.11309624,0.8294296,0.19140625,0.18902588,0.2712593,0.25,0.85271454,0.83843994
2.0,22.0,0.63793105,1.0,0.0,0.2861328,0.19926071,0.26029778,0.72463226,0.09106445,0.14169693,0.19047546,0.64818573,0.2355957,0.2108078,0.20892715,0.25,0.6511631,0.7317047
2.0,23.0,0.42528737,0.75,0.0,0.34939575,0.21473694,0.08862114,0.7793884,0.09106445,0.13326263,0.2142868,0.76119995,0.27978516,0.16322327,0.2647171,0.41666412,0.7441864,0.5419769
2.0,24.0,0.3908046,0.5,0.0,0.23492432,0.21648026,0.2771778,0.5877609,0.12133789,0.13739014,0.17857361,0.7590637,0.13256836,0.18691254,0.23739624,0.25,0.80620193,0.6958008
2.0,25.0,0.86206895,0.5833333,0.0,0.18070984,0.31262207,0.24257088,0.6908188,0.15161133,0.1505394,0.20238113,0.7718582,0.22094727,0.19109344,0.27318192,0.25,0.6589165,0.82035446
2.0,26.0,0.43678162,0.75,0.0,0.1987915,0.09461594,0.16964912,0.67311096,0.12133789,0.13048172,0.1607151,0.8763275,0.17675781,0.19264221,0.085803986,0.25,0.63565826,0.7938423
2.0,27.0,0.5344828,0.9166667,0.0,0.27409363,0.3139305,0.33862305,0.8550644,0.19726562,0.16278839,0.1071434,0.7292099,0.26489258,0.19501495,0.31858444,0.33333206,0.63565826,0.7363968
2.0,28.0,0.7126437,0.9166667,0.0,0.24998474,0.23021698,0.25658226,0.7922745,0.13647461,0.14381027,0.08333588,0.85074615,0.07373047,0.18892288,0.18661118,0.16666412,0.6279087,0.75296783
2.0,29.0,0.31609195,0.25,0.0,0.26203918,0.27774048,0.26721573,0.78904724,0.15161133,0.15305328,0.15476227,0.76119995,0.20605469,0.21070099,0.17352676,0.16666412,0.64341164,0.73280716
2.0,30.0,0.5689655,0.5,0.0,0.1716919,0.4203186,0.21640587,0.7681122,0.12133789,0.13043594,0.20833397,0.7974396,0.17675781,0.18933868,0.36206055,0.25,0.7441864,0.6963539
2.0,31.0,0.44827586,0.9166667,0.0,0.2288971,0.19228363,0.14669037,0.79709625,0.15161133,0.12653351,0.119047165,0.7420044,0.2355957,0.16348267,0.44016647,0.25,0.79844856,0.7196884
2.0,32.0,0.57471263,0.4166667,0.0,0.111450195,0.29387283,0.14955902,0.75845337,0.12133789,0.108314514,0.1607151,0.82089233,0.1472168,0.20032883,0.20546341,0.16666412,0.64341164,0.6992531
2.0,33.0,0.31609195,0.8333333,0.0,0.17468262,0.30804443,0.23463821,0.6070862,0.16674805,0.13214111,0.1428585,0.76119995,0.16186523,0.17380524,0.3282051,0.33333206,0.6744175,0.7583542
2.0,34.0,0.7413793,0.75,0.0,0.27409363,0.28428268,0.2023964,0.8438034,0.15161133,0.16853333,0.22023964,0.8422241,0.11791992,0.2056961,0.3612938,0.16666412,0.56589127,0.7772713
2.0,35.0,0.61494255,0.6666666,0.0,0.048187256,0.10224533,0.17386818,0.78582764,0.18188477,0.15978241,0.23809624,0.70575714,0.17675781,0.21746445,0.3520584,0.5,0.71318054,0.87558365
2.0,36.0,0.57471263,0.8333333,0.0,0.018066406,0.22934341,0.25118065,0.7632904,0.18188477,0.15282822,0.2142868,0.7739868,0.17675781,0.21736145,0.17699051,0.25,0.75968933,0.6819916
2.0,37.0,0.7873563,0.9166667,0.0,0.26805115,0.31807327,0.23700142,0.83091736,0.21240234,0.16346359,0.18452454,0.8528824,0.20605469,0.18650055,0.13851547,0.25,0.7286835,0.7049141
2.0,38.0,0.57471263,0.9166667,0.0,0.30419922,0.30760956,0.26164627,0.70209503,0.15161133,0.1508522,0.22023964,0.73347473,0.25024414,0.18046188,0.31550598,0.16666412,0.73643494,0.7248001
2.0,39.0,0.39655173,0.9166667,0.0,0.23794556,0.3193779,0.15597534,0.67632294,0.15161133,0.17692566,0.20833397,0.8741989,0.25024414,0.20043182,0.1946907,0.25,0.68217087,0.76594925
2.0,40.0,0.52873564,0.9166667,0.0,0.24397278,0.25397873,0.27228165,0.6795502,0.19726562,0.113204956,0.22023964,0.769722,0.19140625,0.19207382,0.29280472,0.25,0.5426369,0.75393677
2.0,41.0,0.5862069,1.0,0.0,0.36143494,0.17287827,0.27835846,0.7230301,0.21240234,0.14299774,0.24404716,0.75266266,0.19140625,0.21106339,0.23355103,0.33333206,0.62015533,0.57014465
2.0,42.0,0.591954,0.9166667,0.0,0.3192749,0.17811203,0.16677856,0.6650543,0.10620117,0.110515594,0.17261887,0.89125824,0.17675781,0.18247223,0.07695389,0.33333206,0.7286835,0.7855568
2.0,43.0,0.6551724,0.5,0.0,0.24397278,0.20819473,0.15783119,0.6908188,0.21240234,0.14322662,0.13690758,0.8976593,0.20605469,0.18164825,0.34436417,0.33333206,0.6046505,0.8318138
2.0,44.0,0.51724136,0.75,0.0,0.2409668,0.28973007,0.2775135,0.6940384,0.21240234,0.1584816,0.22023964,0.8699417,0.26489258,0.1924324,0.32243347,0.33333206,0.68992233,0.77381897
2.0,45.0,0.41954023,0.33333334,0.0,0.25300598,0.3350792,0.2591133,0.7004852,0.22753906,0.17342377,0.19047546,0.76332855,0.17675781,0.21669006,0.23008728,0.16666412,0.6589165,0.7376404
2.0,46.0,0.5114943,0.25,0.0,0.28312683,0.096141815,0.17471123,0.75522614,0.15161133,0.14178848,0.20238113,0.72281647,0.25024414,0.20941162,0.2866478,0.16666412,0.61240387,0.8421707
2.0,47.0,0.62068963,0.75,0.0,0.35842896,0.27926636,0.23987007,0.82286835,0.21240234,0.11122894,0.1071434,0.8614044,0.17675781,0.19109344,0.19507599,0.25,0.5813961,0.6220665
2.0,48.0,0.5344828,0.4166667,0.0,0.26506042,0.34161758,0.26502228,0.7761612,0.13647461,0.16153336,0.1964302,0.79317474,0.1472168,0.18077087,0.22008514,0.33333206,0.84496117,0.74481964
2.0,49.0,0.46551725,0.9166667,0.0,0.49395752,0.2794838,0.24054527,0.67471313,0.21240234,0.12285614,0.1964302,0.8827362,0.16186523,0.18572617,0.29819107,0.16666412,0.79844856,0.81869507
2.0,50.0,0.48850575,0.16666669,0.0,0.24397278,0.14868164,0.2959137,0.78582764,0.15161133,0.13425446,0.18452454,0.73986816,0.25024414,0.19878006,0.30511475,0.25,0.7441864,0.63352585
2.0,51.0,0.545977,0.75,0.0,0.24699402,0.3117485,0.18247795,0.83252716,0.18188477,0.15341187,0.1071434,0.7782593,0.19140625,0.19584274,0.18545914,0.33333206,0.5891495,0.59334564
2.0,52.0,0.44252872,0.4166667,0.0,0.09336853,0.38020325,0.32765007,0.79065704,0.15161133,0.15489197,0.1428585,0.8294296,0.19140625,0.17690277,0.31357956,0.33333206,0.7286835,0.65258026
2.0,53.0,0.3678161,0.4166667,0.0,0.23794556,0.30215836,0.25050545,0.7214203,0.22753906,0.13483429,0.077381134,0.8614044,0.19140625,0.19615173,0.33128357,0.25,0.6279087,0.87890244
2.0,54.0,0.5229885,0.25,0.0,0.111450195,0.2707634,0.38960075,0.7359085,0.16674805,0.11271286,0.14880943,0.80809784,0.16186523,0.2152443,0.31088638,0.33333206,0.7674427,0.6467819
2.0,55.0,0.29885057,0.16666669,0.0,0.3373413,0.3171997,0.08288193,0.75522614,0.18188477,0.10270691,0.1964302,0.855011,0.20605469,0.17911911,0.31858444,0.33333206,0.7519398,0.6679077
2.0,56.0,0.29885057,0.6666666,0.0,0.1897583,0.3488121,0.113435745,0.7842102,0.18188477,0.13703156,0.1071434,0.72707367,0.19140625,0.20528412,0.26202393,0.25,0.7441864,0.67025757
2.0,57.0,0.4827586,0.4166667,0.0,0.3885498,0.2853737,0.12440872,0.64733887,0.22753906,0.13968277,0.19047546,0.7014923,0.11791992,0.19062805,0.29203415,0.25,0.84496117,0.7735405
